 0.2690000E+03 -0.5489019E+00  0.4250762E+00 -0.8924966E+00  0.3347563E+00  0.6761629E+00  0.2533955E+00 -0.2780727E+00  0.4962372E+00  0.6277999E+00 -0.9193363E+00  0.1115783E+00 -0.9334931E+00  0.6849075E+00 -0.6887559E+00 -0.2454367E+00  0.3451889E+00 -0.9287187E-01  0.8391499E+00  0.4681847E+00 -0.5800889E+00 -0.2332379E+00  0.7784279E+00  0.7026340E+00 -0.2882727E-01 -0.6888761E+00 -0.6907469E+00  0.1716257E+00 -0.7422055E+00  0.4479466E+00 -0.5215654E-01 -0.9563222E-01  0.2345626E+00  0.3704837E+00  0.2013684E-01  0.2289811E+00 -0.1829985E+00  0.8180031E+00 -0.8236591E+00 -0.9834382E-01  0.3460353E+00
 0.2700000E+03 -0.5489040E+00  0.4250733E+00 -0.8925029E+00  0.3347544E+00  0.6761562E+00  0.2533943E+00 -0.2780730E+00  0.4962334E+00  0.6277940E+00 -0.9193429E+00  0.1115780E+00 -0.9334999E+00  0.6849006E+00 -0.6887594E+00 -0.2454368E+00  0.3451869E+00 -0.9287179E-01  0.8391397E+00  0.4681813E+00 -0.5800913E+00 -0.2332380E+00  0.7784190E+00  0.7026267E+00 -0.2882723E-01 -0.6888796E+00 -0.6907505E+00  0.1716250E+00 -0.7422096E+00  0.4479434E+00 -0.5215647E-01 -0.9563214E-01  0.2345615E+00  0.3704814E+00  0.2013680E-01  0.2289801E+00 -0.1829985E+00  0.8179934E+00 -0.8236643E+00 -0.9834374E-01  0.3460333E+00
 0.2710000E+03 -0.5489060E+00  0.4250705E+00 -0.8925090E+00  0.3347525E+00  0.6761496E+00  0.2533932E+00 -0.2780733E+00  0.4962297E+00  0.6277883E+00 -0.9193495E+00  0.1115777E+00 -0.9335067E+00  0.6848938E+00 -0.6887629E+00 -0.2454370E+00  0.3451850E+00 -0.9287171E-01  0.8391296E+00  0.4681779E+00 -0.5800936E+00 -0.2332382E+00  0.7784104E+00  0.7026196E+00 -0.2882718E-01 -0.6888831E+00 -0.6907540E+00  0.1716244E+00 -0.7422137E+00  0.4479403E+00 -0.5215640E-01 -0.9563206E-01  0.2345605E+00  0.3704792E+00  0.2013676E-01  0.2289791E+00 -0.1829985E+00  0.8179838E+00 -0.8236695E+00 -0.9834366E-01  0.3460313E+00
 0.2720000E+03 -0.5489080E+00  0.4250677E+00 -0.8925150E+00  0.3347507E+00  0.6761431E+00  0.2533920E+00 -0.2780736E+00  0.4962260E+00  0.6277826E+00 -0.9193558E+00  0.1115773E+00 -0.9335133E+00  0.6848872E+00 -0.6887663E+00 -0.2454372E+00  0.3451830E+00 -0.9287164E-01  0.8391198E+00  0.4681746E+00 -0.5800959E+00 -0.2332383E+00  0.7784019E+00  0.7026127E+00 -0.2882714E-01 -0.6888864E+00 -0.6907574E+00  0.1716238E+00 -0.7422177E+00  0.4479373E+00 -0.5215634E-01 -0.9563199E-01  0.2345595E+00  0.3704770E+00  0.2013672E-01  0.2289781E+00 -0.1829986E+00  0.8179745E+00 -0.8236745E+00 -0.9834359E-01  0.3460294E+00
 0.2730000E+03 -0.5489099E+00  0.4250650E+00 -0.8925209E+00  0.3347489E+00  0.6761367E+00  0.2533909E+00 -0.2780739E+00  0.4962225E+00  0.6277771E+00 -0.9193621E+00  0.1115770E+00 -0.9335197E+00  0.6848806E+00 -0.6887696E+00 -0.2454374E+00  0.3451811E+00 -0.9287156E-01  0.8391102E+00  0.4681714E+00 -0.5800981E+00 -0.2332385E+00  0.7783936E+00  0.7026058E+00 -0.2882710E-01 -0.6888898E+00 -0.6907607E+00  0.1716232E+00 -0.7422217E+00  0.4479343E+00 -0.5215627E-01 -0.9563191E-01  0.2345585E+00  0.3704749E+00  0.2013668E-01  0.2289772E+00 -0.1829986E+00  0.8179653E+00 -0.8236794E+00 -0.9834351E-01  0.3460275E+00
 0.2740000E+03 -0.5489119E+00  0.4250623E+00 -0.8925266E+00  0.3347471E+00  0.6761305E+00  0.2533898E+00 -0.2780741E+00  0.4962189E+00  0.6277717E+00 -0.9193682E+00  0.1115767E+00 -0.9335261E+00  0.6848743E+00 -0.6887728E+00 -0.2454376E+00  0.3451793E+00 -0.9287149E-01  0.8391008E+00  0.4681682E+00 -0.5801003E+00 -0.2332386E+00  0.7783854E+00  0.7025991E+00 -0.2882706E-01 -0.6888930E+00 -0.6907640E+00  0.1716226E+00 -0.7422255E+00  0.4479313E+00 -0.5215621E-01 -0.9563184E-01  0.2345575E+00  0.3704728E+00  0.2013664E-01  0.2289762E+00 -0.1829986E+00  0.8179564E+00 -0.8236843E+00 -0.9834344E-01  0.3460256E+00
 0.2750000E+03 -0.5489137E+00  0.4250597E+00 -0.8925322E+00  0.3347454E+00  0.6761244E+00  0.2533887E+00 -0.2780744E+00  0.4962155E+00  0.6277664E+00 -0.9193742E+00  0.1115764E+00 -0.9335323E+00  0.6848680E+00 -0.6887760E+00 -0.2454377E+00  0.3451775E+00 -0.9287141E-01  0.8390915E+00  0.4681651E+00 -0.5801024E+00 -0.2332387E+00  0.7783774E+00  0.7025925E+00 -0.2882702E-01 -0.6888962E+00 -0.6907672E+00  0.1716220E+00 -0.7422293E+00  0.4479285E+00 -0.5215615E-01 -0.9563177E-01  0.2345565E+00  0.3704707E+00  0.2013660E-01  0.2289753E+00 -0.1829986E+00  0.8179476E+00 -0.8236890E+00 -0.9834337E-01  0.3460238E+00
 0.2760000E+03 -0.5489156E+00  0.4250571E+00 -0.8925377E+00  0.3347437E+00  0.6761184E+00  0.2533876E+00 -0.2780747E+00  0.4962121E+00  0.6277612E+00 -0.9193801E+00  0.1115760E+00 -0.9335383E+00  0.6848619E+00 -0.6887791E+00 -0.2454379E+00  0.3451757E+00 -0.9287134E-01  0.8390825E+00  0.4681620E+00 -0.5801045E+00 -0.2332389E+00  0.7783696E+00  0.7025861E+00 -0.2882698E-01 -0.6888993E+00 -0.6907703E+00  0.1716214E+00 -0.7422330E+00  0.4479256E+00 -0.5215609E-01 -0.9563170E-01  0.2345556E+00  0.3704687E+00  0.2013656E-01  0.2289744E+00 -0.1829986E+00  0.8179389E+00 -0.8236936E+00 -0.9834330E-01  0.3460220E+00
 0.2770000E+03 -0.5489174E+00  0.4250546E+00 -0.8925431E+00  0.3347420E+00  0.6761125E+00  0.2533866E+00 -0.2780749E+00  0.4962088E+00  0.6277561E+00 -0.9193859E+00  0.1115757E+00 -0.9335443E+00  0.6848558E+00 -0.6887822E+00 -0.2454380E+00  0.3451739E+00 -0.9287127E-01  0.8390736E+00  0.4681590E+00 -0.5801066E+00 -0.2332390E+00  0.7783619E+00  0.7025798E+00 -0.2882694E-01 -0.6889024E+00 -0.6907734E+00  0.1716208E+00 -0.7422366E+00  0.4479229E+00 -0.5215603E-01 -0.9563163E-01  0.2345547E+00  0.3704667E+00  0.2013653E-01  0.2289735E+00 -0.1829986E+00  0.8179305E+00 -0.8236982E+00 -0.9834323E-01  0.3460202E+00
 0.2780000E+03 -0.5489191E+00  0.4250522E+00 -0.8925484E+00  0.3347404E+00  0.6761067E+00  0.2533855E+00 -0.2780752E+00  0.4962055E+00  0.6277510E+00 -0.9193915E+00  0.1115754E+00 -0.9335501E+00  0.6848499E+00 -0.6887852E+00 -0.2454382E+00  0.3451722E+00 -0.9287120E-01  0.8390649E+00  0.4681561E+00 -0.5801086E+00 -0.2332391E+00  0.7783544E+00  0.7025736E+00 -0.2882690E-01 -0.6889053E+00 -0.6907764E+00  0.1716203E+00 -0.7422401E+00  0.4479202E+00 -0.5215597E-01 -0.9563156E-01  0.2345538E+00  0.3704648E+00  0.2013649E-01  0.2289726E+00 -0.1829986E+00  0.8179222E+00 -0.8237026E+00 -0.9834316E-01  0.3460185E+00
 0.2790000E+03 -0.5489208E+00  0.4250497E+00 -0.8925536E+00  0.3347388E+00  0.6761011E+00  0.2533845E+00 -0.2780754E+00  0.4962023E+00  0.6277461E+00 -0.9193970E+00  0.1115752E+00 -0.9335558E+00  0.6848441E+00 -0.6887881E+00 -0.2454383E+00  0.3451705E+00 -0.9287113E-01  0.8390563E+00  0.4681532E+00 -0.5801105E+00 -0.2332392E+00  0.7783470E+00  0.7025675E+00 -0.2882686E-01 -0.6889083E+00 -0.6907793E+00  0.1716197E+00 -0.7422435E+00  0.4479175E+00 -0.5215591E-01 -0.9563149E-01  0.2345529E+00  0.3704628E+00  0.2013645E-01  0.2289718E+00 -0.1829986E+00  0.8179141E+00 -0.8237070E+00 -0.9834309E-01  0.3460168E+00
 0.2800000E+03 -0.5489225E+00  0.4250474E+00 -0.8925587E+00  0.3347372E+00  0.6760956E+00  0.2533835E+00 -0.2780757E+00  0.4961992E+00  0.6277413E+00 -0.9194024E+00  0.1115749E+00 -0.9335614E+00  0.6848385E+00 -0.6887909E+00 -0.2454385E+00  0.3451688E+00 -0.9287106E-01  0.8390479E+00  0.4681504E+00 -0.5801124E+00 -0.2332393E+00  0.7783397E+00  0.7025616E+00 -0.2882682E-01 -0.6889111E+00 -0.6907822E+00  0.1716192E+00 -0.7422469E+00  0.4479149E+00 -0.5215585E-01 -0.9563142E-01  0.2345520E+00  0.3704610E+00  0.2013642E-01  0.2289709E+00 -0.1829987E+00  0.8179061E+00 -0.8237112E+00 -0.9834302E-01  0.3460151E+00
 0.2810000E+03 -0.5489242E+00  0.4250450E+00 -0.8925636E+00  0.3347357E+00  0.6760901E+00  0.2533826E+00 -0.2780759E+00  0.4961961E+00  0.6277366E+00 -0.9194077E+00  0.1115746E+00 -0.9335668E+00  0.6848329E+00 -0.6887937E+00 -0.2454386E+00  0.3451672E+00 -0.9287099E-01  0.8390397E+00  0.4681476E+00 -0.5801143E+00 -0.2332394E+00  0.7783326E+00  0.7025557E+00 -0.2882679E-01 -0.6889139E+00 -0.6907850E+00  0.1716186E+00 -0.7422502E+00  0.4479123E+00 -0.5215580E-01 -0.9563135E-01  0.2345511E+00  0.3704591E+00  0.2013638E-01  0.2289701E+00 -0.1829987E+00  0.8178983E+00 -0.8237154E+00 -0.9834295E-01  0.3460135E+00
 0.2820000E+03 -0.5489258E+00  0.4250427E+00 -0.8925685E+00  0.3347341E+00  0.6760848E+00  0.2533816E+00 -0.2780761E+00  0.4961931E+00  0.6277319E+00 -0.9194128E+00  0.1115743E+00 -0.9335721E+00  0.6848274E+00 -0.6887965E+00 -0.2454387E+00  0.3451656E+00 -0.9287093E-01  0.8390317E+00  0.4681449E+00 -0.5801161E+00 -0.2332395E+00  0.7783257E+00  0.7025500E+00 -0.2882675E-01 -0.6889167E+00 -0.6907878E+00  0.1716181E+00 -0.7422535E+00  0.4479098E+00 -0.5215574E-01 -0.9563128E-01  0.2345503E+00  0.3704573E+00  0.2013635E-01  0.2289693E+00 -0.1829987E+00  0.8178906E+00 -0.8237194E+00 -0.9834289E-01  0.3460119E+00
 0.2830000E+03 -0.5489273E+00  0.4250405E+00 -0.8925732E+00  0.3347326E+00  0.6760796E+00  0.2533807E+00 -0.2780763E+00  0.4961902E+00  0.6277274E+00 -0.9194179E+00  0.1115740E+00 -0.9335774E+00  0.6848221E+00 -0.6887991E+00 -0.2454389E+00  0.3451641E+00 -0.9287086E-01  0.8390238E+00  0.4681423E+00 -0.5801179E+00 -0.2332396E+00  0.7783188E+00  0.7025443E+00 -0.2882671E-01 -0.6889193E+00 -0.6907904E+00  0.1716176E+00 -0.7422566E+00  0.4479074E+00 -0.5215569E-01 -0.9563122E-01  0.2345495E+00  0.3704556E+00  0.2013632E-01  0.2289685E+00 -0.1829987E+00  0.8178831E+00 -0.8237234E+00 -0.9834282E-01  0.3460103E+00
 0.2840000E+03 -0.5489289E+00  0.4250383E+00 -0.8925779E+00  0.3347312E+00  0.6760744E+00  0.2533797E+00 -0.2780765E+00  0.4961872E+00  0.6277229E+00 -0.9194228E+00  0.1115738E+00 -0.9335825E+00  0.6848168E+00 -0.6888017E+00 -0.2454390E+00  0.3451625E+00 -0.9287079E-01  0.8390160E+00  0.4681396E+00 -0.5801197E+00 -0.2332397E+00  0.7783121E+00  0.7025388E+00 -0.2882668E-01 -0.6889219E+00 -0.6907931E+00  0.1716171E+00 -0.7422597E+00  0.4479049E+00 -0.5215563E-01 -0.9563115E-01  0.2345486E+00  0.3704538E+00  0.2013628E-01  0.2289677E+00 -0.1829987E+00  0.8178757E+00 -0.8237273E+00 -0.9834275E-01  0.3460088E+00
 0.2850000E+03 -0.5489304E+00  0.4250361E+00 -0.8925824E+00  0.3347298E+00  0.6760694E+00  0.2533788E+00 -0.2780768E+00  0.4961844E+00  0.6277185E+00 -0.9194277E+00  0.1115735E+00 -0.9335875E+00  0.6848117E+00 -0.6888043E+00 -0.2454391E+00  0.3451610E+00 -0.9287073E-01  0.8390084E+00  0.4681371E+00 -0.5801214E+00 -0.2332398E+00  0.7783055E+00  0.7025334E+00 -0.2882664E-01 -0.6889245E+00 -0.6907957E+00  0.1716166E+00 -0.7422627E+00  0.4479026E+00 -0.5215558E-01 -0.9563109E-01  0.2345478E+00  0.3704521E+00  0.2013625E-01  0.2289669E+00 -0.1829987E+00  0.8178684E+00 -0.8237311E+00 -0.9834269E-01  0.3460073E+00
 0.2860000E+03 -0.5489318E+00  0.4250340E+00 -0.8925868E+00  0.3347283E+00  0.6760644E+00  0.2533779E+00 -0.2780769E+00  0.4961816E+00  0.6277142E+00 -0.9194324E+00  0.1115732E+00 -0.9335924E+00  0.6848066E+00 -0.6888068E+00 -0.2454392E+00  0.3451595E+00 -0.9287066E-01  0.8390009E+00  0.4681346E+00 -0.5801231E+00 -0.2332399E+00  0.7782991E+00  0.7025281E+00 -0.2882661E-01 -0.6889270E+00 -0.6907982E+00  0.1716161E+00 -0.7422657E+00  0.4479002E+00 -0.5215553E-01 -0.9563102E-01  0.2345471E+00  0.3704505E+00  0.2013622E-01  0.2289662E+00 -0.1829987E+00  0.8178613E+00 -0.8237349E+00 -0.9834262E-01  0.3460058E+00
 0.2870000E+03 -0.5489332E+00  0.4250319E+00 -0.8925912E+00  0.3347270E+00  0.6760596E+00  0.2533771E+00 -0.2780771E+00  0.4961789E+00  0.6277100E+00 -0.9194371E+00  0.1115730E+00 -0.9335972E+00  0.6848016E+00 -0.6888092E+00 -0.2454393E+00  0.3451581E+00 -0.9287060E-01  0.8389936E+00  0.4681321E+00 -0.5801247E+00 -0.2332400E+00  0.7782927E+00  0.7025229E+00 -0.2882657E-01 -0.6889294E+00 -0.6908006E+00  0.1716157E+00 -0.7422686E+00  0.4478980E+00 -0.5215547E-01 -0.9563096E-01  0.2345463E+00  0.3704488E+00  0.2013619E-01  0.2289654E+00 -0.1829987E+00  0.8178544E+00 -0.8237385E+00 -0.9834256E-01  0.3460043E+00
 0.2880000E+03 -0.5489346E+00  0.4250299E+00 -0.8925954E+00  0.3347256E+00  0.6760548E+00  0.2533762E+00 -0.2780773E+00  0.4961762E+00  0.6277059E+00 -0.9194416E+00  0.1115727E+00 -0.9336019E+00  0.6847968E+00 -0.6888116E+00 -0.2454394E+00  0.3451566E+00 -0.9287053E-01  0.8389864E+00  0.4681296E+00 -0.5801263E+00 -0.2332401E+00  0.7782865E+00  0.7025178E+00 -0.2882654E-01 -0.6889318E+00 -0.6908030E+00  0.1716152E+00 -0.7422714E+00  0.4478957E+00 -0.5215542E-01 -0.9563089E-01  0.2345455E+00  0.3704472E+00  0.2013616E-01  0.2289647E+00 -0.1829987E+00  0.8178475E+00 -0.8237421E+00 -0.9834250E-01  0.3460029E+00
 0.2890000E+03 -0.5489360E+00  0.4250278E+00 -0.8925996E+00  0.3347243E+00  0.6760502E+00  0.2533754E+00 -0.2780775E+00  0.4961735E+00  0.6277018E+00 -0.9194460E+00  0.1115725E+00 -0.9336064E+00  0.6847920E+00 -0.6888140E+00 -0.2454395E+00  0.3451552E+00 -0.9287047E-01  0.8389794E+00  0.4681273E+00 -0.5801278E+00 -0.2332401E+00  0.7782804E+00  0.7025128E+00 -0.2882651E-01 -0.6889342E+00 -0.6908054E+00  0.1716147E+00 -0.7422742E+00  0.4478935E+00 -0.5215537E-01 -0.9563083E-01  0.2345448E+00  0.3704456E+00  0.2013613E-01  0.2289640E+00 -0.1829987E+00  0.8178408E+00 -0.8237456E+00 -0.9834243E-01  0.3460015E+00
 0.2900000E+03 -0.5489373E+00  0.4250259E+00 -0.8926037E+00  0.3347229E+00  0.6760456E+00  0.2533745E+00 -0.2780777E+00  0.4961709E+00  0.6276978E+00 -0.9194504E+00  0.1115722E+00 -0.9336109E+00  0.6847873E+00 -0.6888162E+00 -0.2454396E+00  0.3451538E+00 -0.9287041E-01  0.8389725E+00  0.4681249E+00 -0.5801294E+00 -0.2332402E+00  0.7782745E+00  0.7025078E+00 -0.2882647E-01 -0.6889364E+00 -0.6908077E+00  0.1716143E+00 -0.7422769E+00  0.4478913E+00 -0.5215532E-01 -0.9563076E-01  0.2345440E+00  0.3704440E+00  0.2013609E-01  0.2289633E+00 -0.1829986E+00  0.8178343E+00 -0.8237490E+00 -0.9834237E-01  0.3460001E+00
 0.2910000E+03 -0.5489386E+00  0.4250239E+00 -0.8926076E+00  0.3347217E+00  0.6760411E+00  0.2533737E+00 -0.2780778E+00  0.4961684E+00  0.6276939E+00 -0.9194546E+00  0.1115720E+00 -0.9336153E+00  0.6847827E+00 -0.6888185E+00 -0.2454397E+00  0.3451525E+00 -0.9287034E-01  0.8389657E+00  0.4681226E+00 -0.5801308E+00 -0.2332403E+00  0.7782686E+00  0.7025030E+00 -0.2882644E-01 -0.6889387E+00 -0.6908099E+00  0.1716138E+00 -0.7422795E+00  0.4478892E+00 -0.5215527E-01 -0.9563070E-01  0.2345433E+00  0.3704425E+00  0.2013606E-01  0.2289626E+00 -0.1829986E+00  0.8178278E+00 -0.8237523E+00 -0.9834231E-01  0.3459987E+00
 0.2920000E+03 -0.5489399E+00  0.4250220E+00 -0.8926115E+00  0.3347204E+00  0.6760367E+00  0.2533729E+00 -0.2780780E+00  0.4961658E+00  0.6276901E+00 -0.9194587E+00  0.1115718E+00 -0.9336196E+00  0.6847782E+00 -0.6888206E+00 -0.2454398E+00  0.3451511E+00 -0.9287028E-01  0.8389590E+00  0.4681204E+00 -0.5801323E+00 -0.2332403E+00  0.7782628E+00  0.7024983E+00 -0.2882641E-01 -0.6889408E+00 -0.6908121E+00  0.1716134E+00 -0.7422821E+00  0.4478871E+00 -0.5215522E-01 -0.9563064E-01  0.2345426E+00  0.3704410E+00  0.2013604E-01  0.2289619E+00 -0.1829986E+00  0.8178215E+00 -0.8237556E+00 -0.9834224E-01  0.3459974E+00
 0.2930000E+03 -0.5489411E+00  0.4250201E+00 -0.8926153E+00  0.3347191E+00  0.6760323E+00  0.2533721E+00 -0.2780781E+00  0.4961634E+00  0.6276863E+00 -0.9194628E+00  0.1115715E+00 -0.9336238E+00  0.6847737E+00 -0.6888228E+00 -0.2454399E+00  0.3451498E+00 -0.9287022E-01  0.8389525E+00  0.4681181E+00 -0.5801337E+00 -0.2332404E+00  0.7782572E+00  0.7024936E+00 -0.2882638E-01 -0.6889430E+00 -0.6908142E+00  0.1716130E+00 -0.7422846E+00  0.4478851E+00 -0.5215517E-01 -0.9563058E-01  0.2345419E+00  0.3704395E+00  0.2013601E-01  0.2289612E+00 -0.1829986E+00  0.8178152E+00 -0.8237587E+00 -0.9834218E-01  0.3459961E+00
 0.2940000E+03 -0.5489423E+00  0.4250183E+00 -0.8926190E+00  0.3347179E+00  0.6760281E+00  0.2533713E+00 -0.2780783E+00  0.4961610E+00  0.6276826E+00 -0.9194667E+00  0.1115713E+00 -0.9336279E+00  0.6847694E+00 -0.6888248E+00 -0.2454400E+00  0.3451485E+00 -0.9287016E-01  0.8389461E+00  0.4681160E+00 -0.5801351E+00 -0.2332405E+00  0.7782516E+00  0.7024890E+00 -0.2882634E-01 -0.6889450E+00 -0.6908163E+00  0.1716125E+00 -0.7422871E+00  0.4478830E+00 -0.5215512E-01 -0.9563051E-01  0.2345412E+00  0.3704381E+00  0.2013598E-01  0.2289606E+00 -0.1829986E+00  0.8178091E+00 -0.8237619E+00 -0.9834212E-01  0.3459948E+00
 0.2950000E+03 -0.5489435E+00  0.4250165E+00 -0.8926227E+00  0.3347167E+00  0.6760239E+00  0.2533706E+00 -0.2780784E+00  0.4961586E+00  0.6276789E+00 -0.9194706E+00  0.1115711E+00 -0.9336319E+00  0.6847651E+00 -0.6888268E+00 -0.2454400E+00  0.3451473E+00 -0.9287009E-01  0.8389398E+00  0.4681138E+00 -0.5801364E+00 -0.2332405E+00  0.7782462E+00  0.7024845E+00 -0.2882631E-01 -0.6889470E+00 -0.6908183E+00  0.1716121E+00 -0.7422895E+00  0.4478811E+00 -0.5215507E-01 -0.9563045E-01  0.2345406E+00  0.3704367E+00  0.2013595E-01  0.2289599E+00 -0.1829986E+00  0.8178032E+00 -0.8237649E+00 -0.9834205E-01  0.3459935E+00
 0.2960000E+03 -0.5489446E+00  0.4250147E+00 -0.8926262E+00  0.3347155E+00  0.6760198E+00  0.2533698E+00 -0.2780786E+00  0.4961563E+00  0.6276754E+00 -0.9194744E+00  0.1115708E+00 -0.9336358E+00  0.6847609E+00 -0.6888288E+00 -0.2454401E+00  0.3451460E+00 -0.9287003E-01  0.8389336E+00  0.4681117E+00 -0.5801377E+00 -0.2332406E+00  0.7782408E+00  0.7024801E+00 -0.2882628E-01 -0.6889490E+00 -0.6908203E+00  0.1716117E+00 -0.7422918E+00  0.4478791E+00 -0.5215502E-01 -0.9563039E-01  0.2345399E+00  0.3704352E+00  0.2013592E-01  0.2289593E+00 -0.1829986E+00  0.8177973E+00 -0.8237679E+00 -0.9834199E-01  0.3459922E+00
 0.2970000E+03 -0.5489457E+00  0.4250130E+00 -0.8926297E+00  0.3347144E+00  0.6760158E+00  0.2533691E+00 -0.2780787E+00  0.4961540E+00  0.6276719E+00 -0.9194781E+00  0.1115706E+00 -0.9336396E+00  0.6847568E+00 -0.6888307E+00 -0.2454402E+00  0.3451448E+00 -0.9286997E-01  0.8389276E+00  0.4681096E+00 -0.5801390E+00 -0.2332406E+00  0.7782356E+00  0.7024758E+00 -0.2882625E-01 -0.6889510E+00 -0.6908223E+00  0.1716113E+00 -0.7422941E+00  0.4478772E+00 -0.5215497E-01 -0.9563033E-01  0.2345392E+00  0.3704339E+00  0.2013589E-01  0.2289586E+00 -0.1829985E+00  0.8177915E+00 -0.8237708E+00 -0.9834193E-01  0.3459910E+00
 0.2980000E+03 -0.5489468E+00  0.4250113E+00 -0.8926330E+00  0.3347132E+00  0.6760118E+00  0.2533684E+00 -0.2780788E+00  0.4961517E+00  0.6276684E+00 -0.9194817E+00  0.1115704E+00 -0.9336433E+00  0.6847527E+00 -0.6888326E+00 -0.2454402E+00  0.3451436E+00 -0.9286991E-01  0.8389216E+00  0.4681076E+00 -0.5801402E+00 -0.2332406E+00  0.7782304E+00  0.7024716E+00 -0.2882622E-01 -0.6889528E+00 -0.6908242E+00  0.1716109E+00 -0.7422964E+00  0.4478753E+00 -0.5215493E-01 -0.9563026E-01  0.2345386E+00  0.3704325E+00  0.2013587E-01  0.2289580E+00 -0.1829985E+00  0.8177858E+00 -0.8237736E+00 -0.9834187E-01  0.3459898E+00
 0.2990000E+03 -0.5489479E+00  0.4250096E+00 -0.8926363E+00  0.3347121E+00  0.6760080E+00  0.2533677E+00 -0.2780789E+00  0.4961495E+00  0.6276650E+00 -0.9194852E+00  0.1115702E+00 -0.9336470E+00  0.6847487E+00 -0.6888345E+00 -0.2454403E+00  0.3451424E+00 -0.9286985E-01  0.8389158E+00  0.4681056E+00 -0.5801415E+00 -0.2332407E+00  0.7782254E+00  0.7024674E+00 -0.2882619E-01 -0.6889547E+00 -0.6908260E+00  0.1716105E+00 -0.7422985E+00  0.4478735E+00 -0.5215488E-01 -0.9563020E-01  0.2345380E+00  0.3704312E+00  0.2013584E-01  0.2289574E+00 -0.1829985E+00  0.8177803E+00 -0.8237764E+00 -0.9834181E-01  0.3459886E+00
 0.3000000E+03 -0.5489489E+00  0.4250079E+00 -0.8926396E+00  0.3347110E+00  0.6760041E+00  0.2533669E+00 -0.2780790E+00  0.4961473E+00  0.6276617E+00 -0.9194887E+00  0.1115700E+00 -0.9336505E+00  0.6847448E+00 -0.6888363E+00 -0.2454403E+00  0.3451413E+00 -0.9286978E-01  0.8389100E+00  0.4681037E+00 -0.5801426E+00 -0.2332407E+00  0.7782204E+00  0.7024633E+00 -0.2882616E-01 -0.6889565E+00 -0.6908278E+00  0.1716101E+00 -0.7423007E+00  0.4478717E+00 -0.5215483E-01 -0.9563014E-01  0.2345373E+00  0.3704299E+00  0.2013581E-01  0.2289568E+00 -0.1829985E+00  0.8177748E+00 -0.8237791E+00 -0.9834174E-01  0.3459874E+00
 0.3010000E+03 -0.5489499E+00  0.4250063E+00 -0.8926427E+00  0.3347099E+00  0.6760004E+00  0.2533663E+00 -0.2780792E+00  0.4961452E+00  0.6276584E+00 -0.9194920E+00  0.1115698E+00 -0.9336540E+00  0.6847410E+00 -0.6888380E+00 -0.2454404E+00  0.3451401E+00 -0.9286972E-01  0.8389044E+00  0.4681017E+00 -0.5801438E+00 -0.2332407E+00  0.7782155E+00  0.7024593E+00 -0.2882613E-01 -0.6889582E+00 -0.6908296E+00  0.1716097E+00 -0.7423027E+00  0.4478699E+00 -0.5215479E-01 -0.9563008E-01  0.2345367E+00  0.3704286E+00  0.2013578E-01  0.2289562E+00 -0.1829984E+00  0.8177695E+00 -0.8237817E+00 -0.9834168E-01  0.3459863E+00
 0.3020000E+03 -0.5489509E+00  0.4250047E+00 -0.8926458E+00  0.3347088E+00  0.6759967E+00  0.2533656E+00 -0.2780793E+00  0.4961431E+00  0.6276552E+00 -0.9194953E+00  0.1115696E+00 -0.9336574E+00  0.6847372E+00 -0.6888397E+00 -0.2454404E+00  0.3451390E+00 -0.9286966E-01  0.8388989E+00  0.4680998E+00 -0.5801449E+00 -0.2332408E+00  0.7782107E+00  0.7024553E+00 -0.2882610E-01 -0.6889599E+00 -0.6908313E+00  0.1716093E+00 -0.7423048E+00  0.4478681E+00 -0.5215474E-01 -0.9563002E-01  0.2345361E+00  0.3704273E+00  0.2013576E-01  0.2289556E+00 -0.1829984E+00  0.8177642E+00 -0.8237843E+00 -0.9834162E-01  0.3459852E+00
 0.3030000E+03 -0.5489518E+00  0.4250031E+00 -0.8926488E+00  0.3347078E+00  0.6759931E+00  0.2533649E+00 -0.2780793E+00  0.4961410E+00  0.6276521E+00 -0.9194985E+00  0.1115694E+00 -0.9336607E+00  0.6847335E+00 -0.6888414E+00 -0.2454405E+00  0.3451379E+00 -0.9286960E-01  0.8388935E+00  0.4680980E+00 -0.5801460E+00 -0.2332408E+00  0.7782060E+00  0.7024514E+00 -0.2882607E-01 -0.6889616E+00 -0.6908330E+00  0.1716090E+00 -0.7423068E+00  0.4478664E+00 -0.5215469E-01 -0.9562995E-01  0.2345355E+00  0.3704261E+00  0.2013573E-01  0.2289551E+00 -0.1829984E+00  0.8177590E+00 -0.8237868E+00 -0.9834156E-01  0.3459840E+00
